timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2022-08-10,97.80000000,113.10000000,95.10000000,111.10000000,97.80000000,113.10000000,95.10000000,111.10000000,357430.82000000,357430.82000000
2022-08-09,102.40000000,103.40000000,95.30000000,97.90000000,102.40000000,103.40000000,95.30000000,97.90000000,145960.99400000,145960.99400000
2022-08-08,101.30000000,106.90000000,101.00000000,102.40000000,101.30000000,106.90000000,101.00000000,102.40000000,169915.88800000,169915.88800000
2022-08-07,99.00000000,104.60000000,97.00000000,101.30000000,99.00000000,104.60000000,97.00000000,101.30000000,124227.82500000,124227.82500000
2022-08-06,102.80000000,103.40000000,98.60000000,99.10000000,102.80000000,103.40000000,98.60000000,99.10000000,112602.56100000,112602.56100000
2022-08-05,96.40000000,103.80000000,96.40000000,102.80000000,96.40000000,103.80000000,96.40000000,102.80000000,254908.97000000,254908.97000000
2022-08-04,94.90000000,99.60000000,93.40000000,96.40000000,94.90000000,99.60000000,93.40000000,96.40000000,183341.68500000,183341.68500000
2022-08-03,93.40000000,101.10000000,91.60000000,94.90000000,93.40000000,101.10000000,91.60000000,94.90000000,218641.12900000,218641.12900000
2022-08-02,96.60000000,99.50000000,88.40000000,93.50000000,96.60000000,99.50000000,88.40000000,93.50000000,271427.26500000,271427.26500000
2022-08-01,97.60000000,100.50000000,94.10000000,96.60000000,97.60000000,100.50000000,94.10000000,96.60000000,201425.73300000,201425.73300000
2022-07-31,95.30000000,109.60000000,93.70000000,97.60000000,95.30000000,109.60000000,93.70000000,97.60000000,454838.13000000,454838.13000000
2022-07-30,95.60000000,100.90000000,93.50000000,95.20000000,95.60000000,100.90000000,93.50000000,95.20000000,206510.94900000,206510.94900000
2022-07-29,100.50000000,102.30000000,93.70000000,95.50000000,100.50000000,102.30000000,93.70000000,95.50000000,249010.61800000,249010.61800000
2022-07-28,94.70000000,103.60000000,89.60000000,100.50000000,94.70000000,103.60000000,89.60000000,100.50000000,454306.03200000,454306.03200000
2022-07-27,81.20000000,95.70000000,79.00000000,94.70000000,81.20000000,95.70000000,79.00000000,94.70000000,275165.44500000,275165.44500000
2022-07-26,81.40000000,82.80000000,76.50000000,81.10000000,81.40000000,82.80000000,76.50000000,81.10000000,153279.37300000,153279.37300000
2022-07-25,90.50000000,91.30000000,81.20000000,81.30000000,90.50000000,91.30000000,81.20000000,81.30000000,213513.33200000,213513.33200000
2022-07-24,89.30000000,93.50000000,88.10000000,90.60000000,89.30000000,93.50000000,88.10000000,90.60000000,127914.54700000,127914.54700000
2022-07-23,89.50000000,93.10000000,85.30000000,89.40000000,89.50000000,93.10000000,85.30000000,89.40000000,152124.69700000,152124.69700000
2022-07-22,95.30000000,96.50000000,88.30000000,89.60000000,95.30000000,96.50000000,88.30000000,89.60000000,188952.17800000,188952.17800000
2022-07-21,90.80000000,97.70000000,87.90000000,95.40000000,90.80000000,97.70000000,87.90000000,95.40000000,242158.49000000,242158.49000000
2022-07-20,95.70000000,101.00000000,89.40000000,90.80000000,95.70000000,101.00000000,89.40000000,90.80000000,326968.57600000,326968.57600000
2022-07-19,96.20000000,102.50000000,92.10000000,95.70000000,96.20000000,102.50000000,92.10000000,95.70000000,458791.14400000,458791.14400000
2022-07-18,88.30000000,99.50000000,87.70000000,96.20000000,88.30000000,99.50000000,87.70000000,96.20000000,426128.97500000,426128.97500000
2022-07-17,92.90000000,93.70000000,86.30000000,88.20000000,92.90000000,93.70000000,86.30000000,88.20000000,257556.65700000,257556.65700000
2022-07-16,90.50000000,96.00000000,87.30000000,92.90000000,90.50000000,96.00000000,87.30000000,92.90000000,395399.28100000,395399.28100000
2022-07-15,91.30000000,95.60000000,86.80000000,90.40000000,91.30000000,95.60000000,86.80000000,90.40000000,458615.59700000,458615.59700000
2022-07-14,79.80000000,92.80000000,77.40000000,91.30000000,79.80000000,92.80000000,77.40000000,91.30000000,553650.77400000,553650.77400000
2022-07-13,68.40000000,81.00000000,67.30000000,79.70000000,68.40000000,81.00000000,67.30000000,79.70000000,553312.11500000,553312.11500000
2022-07-12,69.90000000,71.90000000,65.70000000,68.40000000,69.90000000,71.90000000,65.70000000,68.40000000,299986.06200000,299986.06200000
2022-07-11,77.80000000,78.20000000,69.40000000,69.90000000,77.80000000,78.20000000,69.40000000,69.90000000,295944.78400000,295944.78400000
2022-07-10,81.90000000,82.30000000,74.70000000,77.80000000,81.90000000,82.30000000,74.70000000,77.80000000,516647.02700000,516647.02700000
2022-07-09,71.60000000,83.20000000,71.10000000,81.90000000,71.60000000,83.20000000,71.10000000,81.90000000,388706.55500000,388706.55500000
2022-07-08,71.20000000,75.80000000,67.80000000,71.60000000,71.20000000,75.80000000,67.80000000,71.60000000,435815.99900000,435815.99900000
2022-07-07,62.90000000,72.50000000,62.10000000,71.20000000,62.90000000,72.50000000,62.10000000,71.20000000,392109.66700000,392109.66700000
2022-07-06,60.60000000,64.00000000,59.70000000,63.00000000,60.60000000,64.00000000,59.70000000,63.00000000,238577.72200000,238577.72200000
2022-07-05,63.10000000,64.40000000,57.90000000,60.70000000,63.10000000,64.40000000,57.90000000,60.70000000,242432.29000000,242432.29000000
2022-07-04,57.70000000,63.40000000,56.10000000,63.10000000,57.70000000,63.40000000,56.10000000,63.10000000,222520.27000000,222520.27000000
2022-07-03,57.90000000,58.60000000,54.70000000,57.70000000,57.90000000,58.60000000,54.70000000,57.70000000,137330.87800000,137330.87800000
2022-07-02,56.40000000,58.50000000,54.80000000,57.90000000,56.40000000,58.50000000,54.80000000,57.90000000,172300.42900000,172300.42900000
2022-07-01,57.00000000,59.30000000,54.80000000,56.40000000,57.00000000,59.30000000,54.80000000,56.40000000,266182.85200000,266182.85200000
2022-06-30,60.00000000,60.30000000,53.00000000,57.00000000,60.00000000,60.30000000,53.00000000,57.00000000,294692.45200000,294692.45200000
2022-06-29,60.20000000,62.30000000,57.90000000,59.90000000,60.20000000,62.30000000,57.90000000,59.90000000,237392.18900000,237392.18900000
2022-06-28,65.60000000,69.30000000,59.50000000,60.10000000,65.60000000,69.30000000,59.50000000,60.10000000,252775.94700000,252775.94700000
2022-06-27,65.50000000,68.20000000,62.70000000,65.50000000,65.50000000,68.20000000,62.70000000,65.50000000,206479.49600000,206479.49600000
2022-06-26,69.90000000,73.20000000,65.10000000,65.50000000,69.90000000,73.20000000,65.10000000,65.50000000,230174.21900000,230174.21900000
2022-06-25,71.10000000,75.80000000,66.60000000,70.00000000,71.10000000,75.80000000,66.60000000,70.00000000,328636.95600000,328636.95600000
2022-06-24,68.00000000,73.00000000,65.40000000,71.00000000,68.00000000,73.00000000,65.40000000,71.00000000,415191.43400000,415191.43400000
2022-06-23,62.00000000,69.90000000,61.80000000,68.00000000,62.00000000,69.90000000,61.80000000,68.00000000,380671.72000000,380671.72000000
2022-06-22,66.40000000,67.80000000,61.40000000,61.90000000,66.40000000,67.80000000,61.40000000,61.90000000,432493.43400000,432493.43400000
2022-06-21,61.60000000,77.90000000,59.90000000,66.40000000,61.60000000,77.90000000,59.90000000,66.40000000,659342.54300000,659342.54300000
2022-06-20,54.10000000,63.30000000,50.40000000,61.60000000,54.10000000,63.30000000,50.40000000,61.60000000,546763.42900000,546763.42900000
2022-06-19,49.70000000,55.40000000,46.00000000,54.10000000,49.70000000,55.40000000,46.00000000,54.10000000,304717.86700000,304717.86700000
2022-06-18,57.50000000,58.70000000,45.60000000,49.60000000,57.50000000,58.70000000,45.60000000,49.60000000,344720.55500000,344720.55500000
2022-06-17,56.60000000,59.80000000,55.60000000,57.40000000,56.60000000,59.80000000,55.60000000,57.40000000,133940.66700000,133940.66700000
2022-06-16,66.60000000,69.80000000,55.20000000,56.60000000,66.60000000,69.80000000,55.20000000,56.60000000,276230.02100000,276230.02100000
2022-06-15,62.20000000,67.20000000,52.70000000,66.60000000,62.20000000,67.20000000,52.70000000,66.60000000,479832.66900000,479832.66900000
2022-06-14,59.90000000,64.30000000,53.40000000,62.10000000,59.90000000,64.30000000,53.40000000,62.10000000,436453.96010000,436453.96010000
2022-06-13,70.30000000,71.10000000,55.20000000,59.90000000,70.30000000,71.10000000,55.20000000,59.90000000,627172.10600000,627172.10600000
2022-06-12,77.30000000,77.70000000,69.20000000,70.30000000,77.30000000,77.70000000,69.20000000,70.30000000,249385.86900000,249385.86900000
2022-06-11,88.10000000,89.20000000,75.60000000,77.20000000,88.10000000,89.20000000,75.60000000,77.20000000,185116.05800000,185116.05800000
2022-06-10,95.80000000,96.90000000,85.40000000,88.20000000,95.80000000,96.90000000,85.40000000,88.20000000,155536.82600000,155536.82600000
2022-06-09,96.50000000,99.70000000,94.40000000,95.90000000,96.50000000,99.70000000,94.40000000,95.90000000,67220.05200000,67220.05200000
2022-06-08,99.20000000,101.80000000,95.40000000,96.50000000,99.20000000,101.80000000,95.40000000,96.50000000,97294.42500000,97294.42500000
2022-06-07,106.00000000,106.30000000,95.80000000,99.30000000,106.00000000,106.30000000,95.80000000,99.30000000,186716.71500000,186716.71500000
2022-06-06,103.70000000,111.90000000,103.50000000,106.00000000,103.70000000,111.90000000,103.50000000,106.00000000,189493.95400000,189493.95400000
2022-06-05,106.90000000,107.50000000,103.20000000,103.70000000,106.90000000,107.50000000,103.20000000,103.70000000,89511.47300000,89511.47300000
2022-06-04,106.90000000,108.00000000,102.60000000,106.90000000,106.90000000,108.00000000,102.60000000,106.90000000,98421.31800000,98421.31800000
2022-06-03,111.00000000,113.40000000,103.70000000,106.90000000,111.00000000,113.40000000,103.70000000,106.90000000,160603.63800000,160603.63800000
2022-06-02,106.40000000,112.10000000,103.10000000,110.90000000,106.40000000,112.10000000,103.10000000,110.90000000,203685.03900000,203685.03900000
2022-06-01,112.90000000,121.00000000,100.70000000,106.30000000,112.90000000,121.00000000,100.70000000,106.30000000,395430.01400000,395430.01400000
2022-05-31,117.30000000,124.10000000,112.20000000,112.90000000,117.30000000,124.10000000,112.20000000,112.90000000,423146.07900000,423146.07900000
2022-05-30,95.50000000,123.10000000,94.40000000,117.40000000,95.50000000,123.10000000,94.40000000,117.40000000,439967.89000000,439967.89000000
2022-05-29,95.50000000,97.30000000,91.70000000,95.50000000,95.50000000,97.30000000,91.70000000,95.50000000,132405.92400000,132405.92400000
2022-05-28,92.50000000,97.00000000,90.70000000,95.50000000,92.50000000,97.00000000,90.70000000,95.50000000,197711.16200000,197711.16200000
2022-05-27,101.00000000,102.00000000,89.50000000,92.40000000,101.00000000,102.00000000,89.50000000,92.40000000,484645.55500000,484645.55500000
2022-05-26,102.10000000,107.00000000,92.30000000,101.00000000,102.10000000,107.00000000,92.30000000,101.00000000,509031.75600000,509031.75600000
2022-05-25,106.50000000,108.00000000,98.30000000,102.10000000,106.50000000,108.00000000,98.30000000,102.10000000,299646.22300000,299646.22300000
2022-05-24,99.40000000,108.20000000,93.10000000,106.60000000,99.40000000,108.20000000,93.10000000,106.60000000,333612.19600000,333612.19600000
2022-05-23,94.20000000,109.80000000,92.00000000,99.30000000,94.20000000,109.80000000,92.00000000,99.30000000,438387.15300000,438387.15300000
2022-05-22,91.20000000,96.90000000,90.50000000,94.10000000,91.20000000,96.90000000,90.50000000,94.10000000,185323.01000000,185323.01000000
2022-05-21,90.20000000,93.20000000,88.50000000,91.30000000,90.20000000,93.20000000,88.50000000,91.30000000,146556.21900000,146556.21900000
2022-05-20,91.90000000,98.20000000,84.50000000,90.20000000,91.90000000,98.20000000,84.50000000,90.20000000,344544.24300000,344544.24300000
2022-05-19,81.90000000,92.00000000,79.20000000,91.80000000,81.90000000,92.00000000,79.20000000,91.80000000,236645.47400000,236645.47400000
2022-05-18,92.70000000,97.30000000,81.30000000,81.90000000,92.70000000,97.30000000,81.30000000,81.90000000,283348.36100000,283348.36100000
2022-05-17,84.00000000,93.80000000,83.80000000,92.60000000,84.00000000,93.80000000,83.80000000,92.60000000,211199.18000000,211199.18000000
2022-05-16,92.10000000,92.10000000,80.80000000,83.90000000,92.10000000,92.10000000,80.80000000,83.90000000,232371.86300000,232371.86300000
2022-05-15,86.60000000,92.50000000,82.20000000,92.10000000,86.60000000,92.50000000,82.20000000,92.10000000,177630.53600000,177630.53600000
2022-05-14,82.50000000,87.40000000,77.60000000,86.70000000,82.50000000,87.40000000,77.60000000,86.70000000,177665.69300000,177665.69300000
2022-05-13,77.10000000,92.90000000,75.70000000,82.50000000,77.10000000,92.90000000,75.70000000,82.50000000,425935.38700000,425935.38700000
2022-05-12,82.60000000,89.00000000,64.80000000,77.10000000,82.60000000,89.00000000,64.80000000,77.10000000,762180.12400000,762180.12400000
2022-05-11,105.30000000,108.60000000,76.10000000,82.50000000,105.30000000,108.60000000,76.10000000,82.50000000,848405.06310000,848405.06310000
2022-05-10,99.40000000,118.40000000,96.60000000,105.20000000,99.40000000,118.40000000,96.60000000,105.20000000,610184.92700000,610184.92700000
2022-05-09,125.90000000,128.90000000,98.70000000,99.30000000,125.90000000,128.90000000,98.70000000,99.30000000,418075.01400000,418075.01400000
2022-05-08,132.20000000,133.40000000,125.10000000,125.90000000,132.20000000,133.40000000,125.10000000,125.90000000,144086.20800000,144086.20800000
2022-05-07,138.40000000,138.90000000,128.60000000,132.10000000,138.40000000,138.90000000,128.60000000,132.10000000,125400.39600000,125400.39600000
2022-05-06,141.40000000,142.80000000,132.80000000,138.40000000,141.40000000,142.80000000,132.80000000,138.40000000,166577.14300000,166577.14300000
2022-05-05,159.60000000,162.20000000,136.20000000,141.40000000,159.60000000,162.20000000,136.20000000,141.40000000,283592.25000000,283592.25000000
2022-05-04,141.20000000,160.00000000,140.80000000,159.50000000,141.20000000,160.00000000,140.80000000,159.50000000,196238.61800000,196238.61800000
2022-05-03,144.30000000,146.70000000,139.00000000,141.10000000,144.30000000,146.70000000,139.00000000,141.10000000,189742.65200000,189742.65200000
2022-05-02,146.50000000,149.00000000,138.90000000,144.20000000,146.50000000,149.00000000,138.90000000,144.20000000,142896.98800000,142896.98800000
2022-05-01,142.30000000,148.80000000,138.90000000,146.50000000,142.30000000,148.80000000,138.90000000,146.50000000,160643.04900000,160643.04900000
2022-04-30,157.30000000,162.80000000,137.80000000,142.30000000,157.30000000,162.80000000,137.80000000,142.30000000,221613.02200000,221613.02200000
2022-04-29,166.20000000,168.30000000,151.30000000,157.30000000,166.20000000,168.30000000,151.30000000,157.30000000,184509.48600000,184509.48600000
2022-04-28,168.50000000,176.00000000,163.90000000,166.10000000,168.50000000,176.00000000,163.90000000,166.10000000,253730.26800000,253730.26800000
2022-04-27,157.90000000,175.50000000,156.20000000,168.40000000,157.90000000,175.50000000,156.20000000,168.40000000,432886.81300000,432886.81300000
2022-04-26,168.80000000,179.00000000,154.50000000,158.00000000,168.80000000,179.00000000,154.50000000,158.00000000,304338.54400000,304338.54400000
2022-04-25,166.40000000,170.70000000,153.60000000,168.90000000,166.40000000,170.70000000,153.60000000,168.90000000,181848.01700000,181848.01700000
2022-04-24,173.40000000,174.90000000,165.50000000,166.40000000,173.40000000,174.90000000,165.50000000,166.40000000,93006.70000000,93006.70000000
2022-04-23,176.90000000,179.30000000,172.10000000,173.40000000,176.90000000,179.30000000,172.10000000,173.40000000,79491.23500000,79491.23500000
2022-04-22,173.80000000,180.60000000,171.10000000,176.90000000,173.80000000,180.60000000,171.10000000,176.90000000,162970.24800000,162970.24800000
2022-04-21,186.30000000,196.30000000,169.70000000,173.70000000,186.30000000,196.30000000,169.70000000,173.70000000,234031.11500000,234031.11500000
2022-04-20,183.00000000,198.80000000,178.60000000,186.20000000,183.00000000,198.80000000,178.60000000,186.20000000,299082.10200000,299082.10200000
2022-04-19,169.10000000,184.20000000,166.20000000,183.00000000,169.10000000,184.20000000,166.20000000,183.00000000,152809.88400000,152809.88400000
2022-04-18,166.70000000,170.00000000,157.40000000,169.00000000,166.70000000,170.00000000,157.40000000,169.00000000,173846.47700000,173846.47700000
2022-04-17,172.30000000,177.70000000,165.90000000,166.70000000,172.30000000,177.70000000,165.90000000,166.70000000,82209.93900000,82209.93900000
2022-04-16,176.00000000,176.30000000,169.80000000,172.40000000,176.00000000,176.30000000,169.80000000,172.40000000,50978.97000000,50978.97000000
2022-04-15,172.10000000,176.80000000,168.70000000,175.90000000,172.10000000,176.80000000,168.70000000,175.90000000,80485.60800000,80485.60800000
2022-04-14,178.30000000,180.30000000,166.40000000,171.90000000,178.30000000,180.30000000,166.40000000,171.90000000,147866.39100000,147866.39100000
2022-04-13,164.50000000,179.80000000,162.60000000,178.20000000,164.50000000,179.80000000,162.60000000,178.20000000,169380.47000000,169380.47000000
2022-04-12,157.90000000,171.40000000,157.00000000,164.60000000,157.90000000,171.40000000,157.00000000,164.60000000,182435.11100000,182435.11100000
2022-04-11,176.30000000,178.20000000,155.60000000,157.80000000,176.30000000,178.20000000,155.60000000,157.80000000,196721.82700000,196721.82700000
2022-04-10,184.90000000,188.90000000,175.00000000,176.30000000,184.90000000,188.90000000,175.00000000,176.30000000,145809.45400000,145809.45400000
2022-04-09,183.30000000,185.60000000,176.90000000,184.80000000,183.30000000,185.60000000,176.90000000,184.80000000,137126.06400000,137126.06400000
2022-04-08,202.20000000,202.20000000,181.10000000,183.40000000,202.20000000,202.20000000,181.10000000,183.40000000,271148.73500000,271148.73500000
2022-04-07,191.20000000,207.30000000,189.70000000,202.20000000,191.20000000,207.30000000,189.70000000,202.20000000,268122.77100000,268122.77100000
2022-04-06,221.10000000,221.10000000,190.40000000,191.30000000,221.10000000,221.10000000,190.40000000,191.30000000,364585.32700000,364585.32700000
2022-04-05,237.90000000,238.30000000,220.00000000,221.00000000,237.90000000,238.30000000,220.00000000,221.00000000,117604.07600000,117604.07600000
2022-04-04,243.00000000,243.00000000,224.70000000,237.90000000,243.00000000,243.00000000,224.70000000,237.90000000,174361.48000000,174361.48000000
2022-04-03,238.10000000,253.00000000,231.30000000,243.00000000,238.10000000,253.00000000,231.30000000,243.00000000,243458.01700000,243458.01700000
2022-04-02,244.50000000,257.40000000,235.20000000,238.10000000,244.50000000,257.40000000,235.20000000,238.10000000,316276.23600000,316276.23600000
2022-04-01,207.00000000,261.20000000,206.20000000,244.60000000,207.00000000,261.20000000,206.20000000,244.60000000,786879.07400000,786879.07400000
2022-03-31,223.30000000,227.80000000,204.00000000,207.10000000,223.30000000,227.80000000,204.00000000,207.10000000,352550.10500000,352550.10500000
2022-03-30,222.90000000,242.30000000,210.50000000,223.20000000,222.90000000,242.30000000,210.50000000,223.20000000,727337.35900000,727337.35900000
2022-03-29,167.70000000,227.00000000,167.10000000,222.70000000,167.70000000,227.00000000,167.10000000,222.70000000,869814.08300000,869814.08300000
2022-03-28,169.20000000,179.00000000,164.80000000,167.70000000,169.20000000,179.00000000,164.80000000,167.70000000,185956.82000000,185956.82000000
2022-03-27,163.40000000,169.40000000,158.60000000,169.20000000,163.40000000,169.40000000,158.60000000,169.20000000,104845.81800000,104845.81800000
2022-03-26,162.50000000,166.90000000,160.80000000,163.40000000,162.50000000,166.90000000,160.80000000,163.40000000,79044.56600000,79044.56600000
2022-03-25,168.10000000,174.40000000,159.50000000,162.40000000,168.10000000,174.40000000,159.50000000,162.40000000,227607.76800000,227607.76800000
2022-03-24,156.00000000,172.80000000,153.40000000,168.10000000,156.00000000,172.80000000,153.40000000,168.10000000,298012.10700000,298012.10700000
2022-03-23,152.90000000,157.30000000,149.70000000,156.00000000,152.90000000,157.30000000,149.70000000,156.00000000,110917.83400000,110917.83400000
2022-03-22,153.90000000,162.00000000,151.60000000,152.90000000,153.90000000,162.00000000,151.60000000,152.90000000,135898.69300000,135898.69300000
2022-03-21,152.70000000,162.70000000,146.80000000,153.90000000,152.70000000,162.70000000,146.80000000,153.90000000,197380.32500000,197380.32500000
2022-03-20,157.20000000,159.20000000,146.30000000,152.60000000,157.20000000,159.20000000,146.30000000,152.60000000,176293.52900000,176293.52900000
2022-03-19,160.20000000,165.60000000,154.80000000,157.20000000,160.20000000,165.60000000,154.80000000,157.20000000,180754.50600000,180754.50600000
2022-03-18,155.60000000,164.30000000,147.30000000,160.10000000,155.60000000,164.30000000,147.30000000,160.10000000,349565.04800000,349565.04800000
2022-03-17,141.70000000,156.90000000,136.80000000,155.60000000,141.70000000,156.90000000,136.80000000,155.60000000,366515.49100000,366515.49100000
2022-03-16,122.00000000,142.10000000,121.00000000,141.70000000,122.00000000,142.10000000,121.00000000,141.70000000,335373.48100000,335373.48100000
2022-03-15,118.30000000,123.00000000,113.90000000,122.10000000,118.30000000,123.00000000,113.90000000,122.10000000,70362.78100000,70362.78100000
2022-03-14,115.60000000,121.40000000,113.40000000,118.40000000,115.60000000,121.40000000,113.40000000,118.40000000,100571.56100000,100571.56100000
2022-03-13,120.40000000,120.80000000,115.00000000,115.70000000,120.40000000,120.80000000,115.00000000,115.70000000,87243.07000000,87243.07000000
2022-03-12,116.70000000,121.60000000,116.40000000,120.40000000,116.70000000,121.60000000,116.40000000,120.40000000,64492.58500000,64492.58500000
2022-03-11,119.20000000,121.10000000,114.60000000,116.60000000,119.20000000,121.10000000,114.60000000,116.60000000,82915.90300000,82915.90300000
2022-03-10,127.50000000,128.40000000,116.30000000,119.20000000,127.50000000,128.40000000,116.30000000,119.20000000,103241.59100000,103241.59100000
2022-03-09,121.70000000,130.50000000,121.30000000,127.60000000,121.70000000,130.50000000,121.30000000,127.60000000,101881.95700000,101881.95700000
2022-03-08,116.80000000,125.40000000,115.70000000,121.60000000,116.80000000,125.40000000,115.70000000,121.60000000,195420.30200000,195420.30200000
2022-03-07,116.70000000,124.10000000,113.30000000,116.80000000,116.70000000,124.10000000,113.30000000,116.80000000,189413.40800000,189413.40800000
2022-03-06,124.60000000,125.70000000,116.30000000,116.70000000,124.60000000,125.70000000,116.30000000,116.70000000,123221.74600000,123221.74600000
2022-03-05,124.30000000,126.50000000,121.90000000,124.60000000,124.30000000,126.50000000,121.90000000,124.60000000,90706.43900000,90706.43900000
2022-03-04,129.90000000,132.00000000,122.00000000,124.20000000,129.90000000,132.00000000,122.00000000,124.20000000,214193.24800000,214193.24800000
2022-03-03,137.70000000,137.80000000,126.30000000,130.00000000,137.70000000,137.80000000,126.30000000,130.00000000,204432.53500000,204432.53500000
2022-03-02,143.20000000,146.30000000,136.10000000,137.70000000,143.20000000,146.30000000,136.10000000,137.70000000,242506.59200000,242506.59200000
2022-03-01,145.80000000,150.90000000,139.50000000,143.30000000,145.80000000,150.90000000,139.50000000,143.30000000,236428.12500000,236428.12500000
2022-02-28,131.60000000,147.20000000,128.00000000,145.80000000,131.60000000,147.20000000,128.00000000,145.80000000,221466.15600000,221466.15600000
2022-02-27,136.70000000,144.70000000,129.40000000,131.60000000,136.70000000,144.70000000,129.40000000,131.60000000,248248.89600000,248248.89600000
2022-02-26,139.50000000,144.80000000,134.90000000,136.60000000,139.50000000,144.80000000,134.90000000,136.60000000,103099.32800000,103099.32800000
2022-02-25,125.40000000,143.00000000,121.80000000,139.50000000,125.40000000,143.00000000,121.80000000,139.50000000,214469.70200000,214469.70200000
2022-02-24,130.60000000,131.80000000,112.40000000,125.40000000,130.60000000,131.80000000,112.40000000,125.40000000,285671.86470000,285671.86470000
2022-02-23,134.70000000,143.10000000,130.10000000,130.60000000,134.70000000,143.10000000,130.10000000,130.60000000,94147.90000000,94147.90000000
2022-02-22,128.60000000,137.00000000,125.80000000,134.70000000,128.60000000,137.00000000,125.80000000,134.70000000,94375.61300000,94375.61300000
2022-02-21,137.50000000,144.70000000,127.80000000,128.60000000,137.50000000,144.70000000,127.80000000,128.60000000,128162.90800000,128162.90800000
2022-02-20,146.20000000,146.30000000,135.10000000,137.60000000,146.20000000,146.30000000,135.10000000,137.60000000,57594.73300000,57594.73300000
2022-02-19,145.50000000,148.80000000,140.80000000,146.20000000,145.50000000,148.80000000,140.80000000,146.20000000,44043.63300000,44043.63300000
2022-02-18,153.10000000,155.50000000,143.90000000,145.50000000,153.10000000,155.50000000,143.90000000,145.50000000,136887.68000000,136887.68000000
2022-02-17,170.40000000,174.10000000,150.40000000,153.00000000,170.40000000,174.10000000,150.40000000,153.00000000,112872.32200000,112872.32200000
2022-02-16,172.30000000,174.50000000,162.90000000,170.50000000,172.30000000,174.50000000,162.90000000,170.50000000,71443.65900000,71443.65900000
2022-02-15,161.00000000,172.90000000,160.50000000,172.20000000,161.00000000,172.90000000,160.50000000,172.20000000,64268.81700000,64268.81700000
2022-02-14,158.10000000,161.40000000,152.80000000,161.00000000,158.10000000,161.40000000,152.80000000,161.00000000,50377.87400000,50377.87400000
2022-02-13,162.50000000,165.40000000,155.80000000,158.10000000,162.50000000,165.40000000,155.80000000,158.10000000,39191.01800000,39191.01800000
2022-02-12,163.70000000,168.70000000,159.80000000,162.40000000,163.70000000,168.70000000,159.80000000,162.40000000,60007.50000000,60007.50000000
2022-02-11,175.30000000,181.20000000,160.20000000,163.60000000,175.30000000,181.20000000,160.20000000,163.60000000,83810.02000000,83810.02000000
2022-02-10,188.00000000,188.90000000,174.70000000,175.40000000,188.00000000,188.90000000,174.70000000,175.40000000,108341.64100000,108341.64100000
2022-02-09,184.10000000,190.70000000,176.30000000,188.00000000,184.10000000,190.70000000,176.30000000,188.00000000,89960.44100000,89960.44100000
2022-02-08,182.30000000,192.70000000,173.50000000,183.90000000,182.30000000,192.70000000,173.50000000,183.90000000,154091.74600000,154091.74600000
2022-02-07,173.60000000,184.20000000,169.80000000,182.10000000,173.60000000,184.20000000,169.80000000,182.10000000,119127.01000000,119127.01000000
2022-02-06,166.20000000,174.50000000,165.30000000,173.50000000,166.20000000,174.50000000,165.30000000,173.50000000,91113.37400000,91113.37400000
2022-02-05,166.80000000,173.50000000,164.10000000,166.20000000,166.80000000,173.50000000,164.10000000,166.20000000,100784.20700000,100784.20700000
2022-02-04,153.00000000,167.10000000,151.30000000,166.80000000,153.00000000,167.10000000,151.30000000,166.80000000,118649.12900000,118649.12900000
2022-02-03,151.20000000,153.80000000,145.30000000,153.00000000,151.20000000,153.80000000,145.30000000,153.00000000,76172.29400000,76172.29400000
2022-02-02,163.80000000,164.40000000,149.30000000,151.20000000,163.80000000,164.40000000,149.30000000,151.20000000,94165.14100000,94165.14100000
2022-02-01,157.50000000,168.30000000,157.30000000,163.70000000,157.50000000,168.30000000,157.30000000,163.70000000,111357.63600000,111357.63600000
2022-01-31,149.00000000,158.70000000,141.60000000,157.50000000,149.00000000,158.70000000,141.60000000,157.50000000,90536.94300000,90536.94300000
2022-01-30,154.00000000,155.40000000,145.90000000,148.90000000,154.00000000,155.40000000,145.90000000,148.90000000,61333.87500000,61333.87500000
2022-01-29,149.00000000,157.00000000,147.70000000,154.00000000,149.00000000,157.00000000,147.70000000,154.00000000,68369.12400000,68369.12400000
2022-01-28,144.60000000,150.70000000,139.30000000,149.00000000,144.60000000,150.70000000,139.30000000,149.00000000,129453.70300000,129453.70300000
2022-01-27,146.40000000,151.40000000,137.40000000,144.50000000,146.40000000,151.40000000,137.40000000,144.50000000,124221.86400000,124221.86400000
2022-01-26,151.80000000,164.00000000,142.60000000,146.50000000,151.80000000,164.00000000,142.60000000,146.50000000,197539.94700000,197539.94700000
2022-01-25,152.40000000,156.30000000,145.80000000,151.80000000,152.40000000,156.30000000,145.80000000,151.80000000,137214.35800000,137214.35800000
2022-01-24,158.50000000,158.60000000,131.10000000,152.50000000,158.50000000,158.60000000,131.10000000,152.50000000,250523.71160000,250523.71160000
2022-01-23,147.10000000,163.30000000,145.40000000,158.40000000,147.10000000,163.30000000,145.40000000,158.40000000,171630.42600000,171630.42600000
2022-01-22,170.90000000,175.40000000,135.00000000,146.90000000,170.90000000,175.40000000,135.00000000,146.90000000,279002.33290000,279002.33290000
2022-01-21,198.30000000,200.60000000,163.10000000,171.00000000,198.30000000,200.60000000,163.10000000,171.00000000,295579.02200000,295579.02200000
